"fact_id","order_date","fiscal_year","fiscal_quarter","fiscal_month","week_of_year","so_number","order_id","line_id","customer_code","customer_name","province_id","province_name","region","product_code","product_name","color","line_id_fk","line_name","group_code","group_name","quantity","unit_price","line_total"
29222,2026-01-31,2026,1,1,5,BH26.0482,1149,12191,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,54,Thái Nguyên,Miền Bắc,"000336002001000",Xe đạp Thống Nhất SK 20 đen,đen,,,,,10.00,1391666.00,13916660.00
29223,2026-01-31,2026,1,1,5,BH26.0482,1149,12192,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,54,Thái Nguyên,Miền Bắc,"000336002022000",Xe đạp Thống Nhất SK 20 xanh,xanh,,,,,10.00,1391666.00,13916660.00
29224,2026-01-31,2026,1,1,5,BH26.0482,1149,12193,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,54,Thái Nguyên,Miền Bắc,"000336002004000",Xe đạp Thống Nhất SK 20 đỏ,đỏ,,,,,5.00,1391666.00,6958330.00
29225,2026-02-01,2026,1,2,5,BH26.0483,1176,12194,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"1040010000080000",Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1935185.00,1935185.00
29226,2026-02-02,2026,1,2,6,BH26.0484,1178,12195,KH-00589,DOANH NGHIỆP TW KHẢI HOÀN,11,Hà Nội,Miền Bắc,"000214004000000",Xe đạp Thống Nhất GN 05-26,"05-26",5,Xe GN 05-26,CITYBIKE_P,Xe phổ thông,7.00,2361111.00,16527777.00
29227,2026-02-02,2026,1,2,6,BH26.0485,1177,12196,KH-00590,CÔNG TY TNHH TOÀN THẮNG,52,Thanh Hóa,Miền Trung,"000217002001000",Xe đạp Thống Nhất GN 06-26 Đen,Đen,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1.00,2268519.00,2268519.00
29228,2026-02-03,2026,1,2,6,BH26.0486,1179,12197,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"000413002001000",Xe đạp Thống Nhất Highway 27.5 Đen bóng,bóng,63,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,1.00,4157407.00,4157407.00
29229,2026-02-03,2026,1,2,6,BH26.0487,1180,12198,KH-00591,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11,Hà Nội,Miền Bắc,"1010030010130000",Xe đạp Thống Nhất GRX 2.0 Xanh lá,Xanh lá,,,,,1.00,9157407.41,9157407.00
29230,2026-02-03,2026,1,2,6,BH26.0488,1181,12199,KH-00592,CỬA HÀNG XE ĐẠP SÁN LẠP,47,Đà Nẵng,Miền Trung,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,6.00,2490740.70,14944444.00
29231,2026-02-03,2026,1,2,6,BH26.0489,1182,12200,KH-00361,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,11,Hà Nội,Miền Bắc,"000333002008000",Xe đạp Thống Nhất Super 26 S ghi,ghi,,,,,1.00,3518519.00,3518519.00
29232,2026-02-04,2026,1,2,6,BH26.0490,1203,12201,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"1060010000200000",Xe đạp Thống Nhất TE Super Man 16 Xanh,Xanh,56,Xe TE Super Man 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1935185.00,1935185.00
29233,2026-02-04,2026,1,2,6,BH26.0491,1204,12202,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"000419002015000",Xe đạp Thống Nhất nam 0209 Base nâu,nâu,,,,,1.00,4240741.00,4240741.00
29234,2026-02-04,2026,1,2,6,BH26.0491,1204,12203,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"000407002010000",Xe đạp Thống Nhất nữ 0209 Base xanh,xanh,,,,,1.00,4240741.00,4240741.00
29235,2026-02-04,2026,1,2,6,BH26.0492,1205,12204,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000331002001000",Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,,1.00,1799444.00,1799444.00
29236,2026-02-04,2026,1,2,6,BH26.0492,1205,12205,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000331002008000",Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2.00,1799444.00,3598888.00
29237,2026-02-04,2026,1,2,6,BH26.0492,1205,12206,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
29238,2026-02-04,2026,1,2,6,BH26.0492,1205,12207,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"1000210020090000",Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,3.00,882777.00,2648331.00
29239,2026-02-04,2026,1,2,6,BH26.0492,1205,12208,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000131002019002",Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1169907.00,2339814.00
29240,2026-02-04,2026,1,2,6,BH26.0492,1205,12209,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000132002003001",Xe đạp Thống Nhất GN 2.0 20 đỏ - Wonderwoman,Wonderwoman,23,Xe GN 06 2.0 20 DC (IP - Bản quyền),KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00
29241,2026-02-04,2026,1,2,6,BH26.0492,1205,12210,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"1000240020090000",Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,943888.00,943888.00
29242,2026-02-04,2026,1,2,6,BH26.0492,1205,12211,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"1000270020220000",Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,943888.00,1887776.00
29243,2026-02-04,2026,1,2,6,BH26.0492,1205,12212,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"100029005090000",Xe đạp Thống Nhất CPD 700C Hồng,Hồng,,,,,1.00,2960555.00,2960555.00
29244,2026-02-04,2026,1,2,6,BH26.0492,1205,12213,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"100029005220000",Xe đạp Thống Nhất CPD 700C Xanh,Xanh,,,,,1.00,2960555.00,2960555.00
29245,2026-02-04,2026,1,2,6,BH26.0492,1205,12214,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"100029005010000",Xe đạp Thống Nhất CPD 700C Đen,Đen,,,,,1.00,2960555.00,2960555.00
29246,2026-02-04,2026,1,2,6,BH26.0492,1205,12215,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000331002001000",Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,,1.00,1799444.00,1799444.00
29247,2026-02-04,2026,1,2,6,BH26.0492,1205,12216,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000335002001000",Xe đạp Thống Nhất Super 24 Đen,Đen,69,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,2.00,2105000.00,4210000.00
29248,2026-02-04,2026,1,2,6,BH26.0492,1205,12217,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000335002004000",Xe đạp Thống Nhất Super 24 Đỏ,Đỏ,69,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,2.00,2105000.00,4210000.00
29249,2026-02-04,2026,1,2,6,BH26.0492,1205,12218,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000333002008000",Xe đạp Thống Nhất Super 26 S ghi,ghi,,,,,2.00,2294444.00,4588888.00
29250,2026-02-04,2026,1,2,6,BH26.0492,1205,12219,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000224002015000",Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
29251,2026-02-04,2026,1,2,6,BH26.0492,1205,12220,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
29252,2026-02-04,2026,1,2,6,BH26.0492,1205,12221,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
29253,2026-02-04,2026,1,2,6,BH26.0492,1205,12222,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000230002002000",Xe đạp Thống Nhất LD 26 Trắng,Trắng,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,2.00,1799444.00,3598888.00
29254,2026-02-04,2026,1,2,6,BH26.0492,1205,12223,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000230002023000",Xe đạp Thống Nhất LD 26 Kem,Kem,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,3.00,1799444.00,5398332.00
29255,2026-02-04,2026,1,2,6,BH26.0492,1205,12224,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000131002004005",Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Đỏ,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1169907.00,2339814.00
29256,2026-02-04,2026,1,2,6,BH26.0492,1205,12225,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"1000240020090000",Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,943888.00,1887776.00
29257,2026-02-04,2026,1,2,6,BH26.0492,1205,12226,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"1000260020220000",Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xanh dương,45,Xe Spaceboy 12,KIDBIKE_2,Xe trẻ em nhóm 2,5.00,882777.00,4413885.00
29258,2026-02-04,2026,1,2,6,BH26.0492,1205,12227,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,11,Hà Nội,Miền Bắc,"000217002001000",Xe đạp Thống Nhất GN 06-26 Đen,Đen,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,5.00,1469444.00,7347220.00
29261,2026-02-04,2026,1,2,6,BH26.0493,1209,12230,KH-00593,CÔNG TY CỔ PHẦN NGỌC ANH,11,Hà Nội,Miền Bắc,"000226003023000",Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,2592593.00,2592593.00
29262,2026-02-04,2026,1,2,6,BH26.0494,1206,12231,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000214004000000",Xe đạp Thống Nhất GN 05-26,"05-26",5,Xe GN 05-26,CITYBIKE_P,Xe phổ thông,4.00,1530555.00,6122220.00
29263,2026-02-04,2026,1,2,6,BH26.0494,1206,12232,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000224002004000",Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,20,Xe New 24,CITYBIKE_P,Xe phổ thông,7.00,1555000.00,10885000.00
29264,2026-02-04,2026,1,2,6,BH26.0494,1206,12233,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
29265,2026-02-04,2026,1,2,6,BH26.0494,1206,12234,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
29266,2026-02-04,2026,1,2,6,BH26.0494,1206,12235,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000224002015000",Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
29267,2026-02-04,2026,1,2,6,BH26.0494,1206,12236,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000224002026000",Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
29268,2026-02-04,2026,1,2,6,BH26.0494,1206,12237,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
29269,2026-02-04,2026,1,2,6,BH26.0494,1206,12238,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
29270,2026-02-04,2026,1,2,6,BH26.0494,1206,12239,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
29271,2026-02-04,2026,1,2,6,BH26.0494,1206,12240,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
29272,2026-02-04,2026,1,2,6,BH26.0494,1206,12241,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,"000219002012000",Xe đạp Thống Nhất GN 2.0 700C Ghi,Ghi,,,,,2.00,1744444.00,3488888.00
29273,2026-02-04,2026,1,2,6,BH26.0495,1207,12242,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"000333002022002",Xe đạp Thống Nhất Super 26 S xanh,xanh,,,,,11.00,3166666.60,34833333.00
29274,2026-02-04,2026,1,2,6,BH26.0495,1207,12243,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"000333002008000",Xe đạp Thống Nhất Super 26 S ghi,ghi,,,,,7.00,3166666.60,22166666.00
29275,2026-02-04,2026,1,2,6,BH26.0495,1207,12244,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"000231002023000",Xe đạp Thống Nhất LD 26 We Bare Bears Kem,Kem,,,,,5.00,3000000.00,15000000.00
29276,2026-02-04,2026,1,2,6,BH26.0495,1207,12245,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,"000231002002000",Xe đạp Thống Nhất LD 26 We Bare Bears Trắng,Trắng,,,,,3.00,3000000.00,9000000.00
29277,2026-02-04,2026,1,2,6,BH26.0496,1208,12246,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000230020090000",Xe đạp Thống Nhất TE Bunny 12 Hồng,Hồng,40,Xe Bunny 12,KIDBIKE_2,Xe trẻ em nhóm 2,5.00,882777.00,4413885.00
29278,2026-02-04,2026,1,2,6,BH26.0496,1208,12247,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000260020220000",Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xanh dương,45,Xe Spaceboy 12,KIDBIKE_2,Xe trẻ em nhóm 2,5.00,882777.00,4413885.00
29279,2026-02-04,2026,1,2,6,BH26.0496,1208,12248,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000270020220000",Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.00,943888.00,4719440.00
29280,2026-02-04,2026,1,2,6,BH26.0496,1208,12249,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000216003001000",Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,5.00,1530555.00,7652775.00
29281,2026-02-04,2026,1,2,6,BH26.0496,1208,12250,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000216003008000",Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,5.00,1530555.00,7652775.00
29282,2026-02-04,2026,1,2,6,BH26.0496,1208,12251,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000217003001000",Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,5.00,1591666.00,7958330.00
29283,2026-02-04,2026,1,2,6,BH26.0496,1208,12252,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000217003008000",Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,5.00,1591666.00,7958330.00
29284,2026-02-04,2026,1,2,6,BH26.0496,1208,12253,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5.00,1555000.00,7775000.00
29285,2026-02-04,2026,1,2,6,BH26.0496,1208,12254,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000224002026000",Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,3.00,1555000.00,4665000.00
29286,2026-02-04,2026,1,2,6,BH26.0496,1208,12255,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000224002004000",Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
29287,2026-02-04,2026,1,2,6,BH26.0496,1208,12256,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000224002009000",Xe đạp Thống Nhất New 24 Hồng,Hồng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5.00,1555000.00,7775000.00
29288,2026-02-04,2026,1,2,6,BH26.0496,1208,12257,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000224002024000",Xe đạp Thống Nhất New 24 Tím,Tím,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1555000.00,1555000.00
29289,2026-02-04,2026,1,2,6,BH26.0496,1208,12258,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1616111.00,8080555.00
29290,2026-02-04,2026,1,2,6,BH26.0496,1208,12259,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
29291,2026-02-04,2026,1,2,6,BH26.0496,1208,12260,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000225002004000",Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
29292,2026-02-04,2026,1,2,6,BH26.0496,1208,12261,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000225002009000",Xe đạp Thống Nhất New 26 Hồng,Hồng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1616111.00,8080555.00
29293,2026-02-04,2026,1,2,6,BH26.0496,1208,12262,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000401002016000","Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,22,Xe Nữ,CITYBIKE_P,Xe phổ thông,1.00,1530555.00,1530555.00
29294,2026-02-04,2026,1,2,6,BH26.0496,1208,12263,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000230020090000",Xe đạp Thống Nhất TE Bunny 12 Hồng,Hồng,40,Xe Bunny 12,KIDBIKE_2,Xe trẻ em nhóm 2,6.00,882777.00,5296662.00
29295,2026-02-04,2026,1,2,6,BH26.0496,1208,12264,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000240020220000",Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xanh dương,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,10.00,943888.00,9438880.00
29296,2026-02-04,2026,1,2,6,BH26.0496,1208,12265,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000260020220000",Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xanh dương,45,Xe Spaceboy 12,KIDBIKE_2,Xe trẻ em nhóm 2,10.00,882777.00,8827770.00
29297,2026-02-04,2026,1,2,6,BH26.0496,1208,12266,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000270020150000",Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.00,943888.00,4719440.00
29298,2026-02-04,2026,1,2,6,BH26.0496,1208,12267,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000270020220000",Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.00,943888.00,4719440.00
29299,2026-02-04,2026,1,2,6,BH26.0496,1208,12268,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000250020220000",Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.00,943888.00,4719440.00
29300,2026-02-04,2026,1,2,6,BH26.0496,1208,12269,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.00,1310555.00,6552775.00
29301,2026-02-04,2026,1,2,6,BH26.0496,1208,12270,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000122002024000",Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,quang,,,,,5.00,1310555.00,6552775.00
29302,2026-02-04,2026,1,2,6,BH26.0496,1208,12271,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"000132002022001",Xe đạp Thống Nhất GN 2.0 20 xanh - Superman,Superman,23,Xe GN 06 2.0 20 DC (IP - Bản quyền),KIDBIKE_1,Xe trẻ em nhóm 1,10.00,1310555.00,13105550.00
29303,2026-02-04,2026,1,2,6,BH26.0497,1216,12272,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000220020220000",Xe đạp Thống Nhất TE Love 16 Xanh dương,Xanh dương,43,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,943888.00,1887776.00
29304,2026-02-04,2026,1,2,6,BH26.0497,1216,12273,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000260020220000",Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xanh dương,45,Xe Spaceboy 12,KIDBIKE_2,Xe trẻ em nhóm 2,3.00,882777.00,2648331.00
29305,2026-02-04,2026,1,2,6,BH26.0497,1216,12274,KH-00594,DOANH NGHIỆP TW LONG PHÚ,29,Nghệ An,Miền Trung,"1000270020150000",Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,8.00,943888.00,7551104.00
29306,2026-02-04,2026,1,2,6,BH26.0498,1210,12275,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"1000260020220000",Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xanh dương,45,Xe Spaceboy 12,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,882777.00,1765554.00
29307,2026-02-04,2026,1,2,6,BH26.0498,1210,12276,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"1000270020220000",Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,943888.00,1887776.00
29308,2026-02-04,2026,1,2,6,BH26.0498,1210,12277,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00
29309,2026-02-04,2026,1,2,6,BH26.0498,1210,12278,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000232003008000",Xe đạp Thống Nhất MS 27.5 Ghi,Ghi,,,,,2.00,2233333.00,4466666.00
